1,0.12385492026805878,1.672943353652954
1,0.696190595626831,1.0719021558761597
1,0.7449360489845276,4.924345016479492
1,0.18509943783283234,1.1261529922485352
1,0.1790066659450531,1.0227410793304443
1,0.35072243213653564,1.6040983200073242
1,1.0320422649383545,2.9320461750030518
1,0.20087429881095886,3.230395555496216
1,0.1616763472557068,1.2246867418289185
1,0.13768160343170166,1.072460651397705
1,0.5405680537223816,1.3514143228530884
1,0.24473869800567627,1.898559808731079
1,0.1871662437915802,1.1713244915008545
1,0.5040834546089172,1.5340663194656372
1,0.15905028581619263,1.1591002941131592
1,0.6405701637268066,2.759507894515991
1,0.13941985368728638,1.0982080698013306
1,0.12826968729496002,1.0105561017990112
1,0.16874012351036072,1.0242775678634644
1,0.1442444920539856,1.0047791004180908
1,0.1644078493118286,1.6967519521713257
1,0.12365332990884781,1.1228429079055786
1,0.16356325149536133,1.020072340965271
1,0.42467668652534485,1.1069157123565674
1,0.9131016731262207,3.246814012527466
1,0.14192435145378113,1.1610904932022095
1,1.0523097515106201,2.8861539363861084
1,0.22203747928142548,1.0872259140014648
1,0.2523668706417084,1.0055960416793823
1,0.11794673651456833,1.0785915851593018
1,0.9485678672790527,1.9867764711380005
1,0.18379062414169312,1.0162255764007568
1,0.27985838055610657,1.931004524230957
1,0.11986023187637329,1.0035794973373413
1,0.14811663329601288,4.63266658782959
1,0.24775126576423645,2.5003867149353027
1,0.1727190613746643,3.7518837451934814
1,0.20803984999656677,2.9155640602111816
1,0.11054593324661255,1.0316095352172852
1,0.11952483654022217,1.0048677921295166
1,0.8631022572517395,2.423025608062744
1,0.17539077997207642,1.5446603298187256
1,0.7955068945884705,4.060397148132324
1,0.6629044413566589,2.7730774879455566
1,0.40614673495292664,1.485384464263916
1,0.3157222270965576,4.307389259338379
1,0.1500495970249176,1.0038172006607056
1,0.513003408908844,1.9699949026107788
1,0.2334006130695343,1.5714983940124512
1,0.2681904733181,1.754838466644287
1,0.7733883857727051,1.0237802267074585
1,0.14903752505779266,1.0933136940002441
1,0.21488547325134277,1.0113728046417236
1,0.20803722739219666,1.5808159112930298
1,0.13632328808307648,1.0027049779891968
1,0.4760347008705139,1.2590081691741943
1,0.14763686060905457,1.0102946758270264
1,0.17764849960803986,1.351464033126831
1,0.578066349029541,1.061833381652832
1,0.13510499894618988,1.3108161687850952
1,0.8037120699882507,1.063705563545227
1,0.18446475267410278,2.1591689586639404
1,0.21220794320106506,1.1694689989089966
1,0.16616150736808777,1.002331256866455
1,0.2845224142074585,1.4318902492523193
1,0.1370697021484375,1.129478931427002
1,0.191410630941391,1.8007713556289673
1,0.156553715467453,1.0806097984313965
1,0.22341948747634888,1.0996342897415161
1,0.2601068317890167,1.0023205280303955
1,0.12910841405391693,1.0319970846176147
1,0.2808704674243927,1.2814717292785645
1,0.14336714148521423,1.0847643613815308
1,0.34093302488327026,6.216030120849609
1,0.13660815358161926,1.0001614093780518
1,0.4625495672225952,1.1792657375335693
1,0.1235838457942009,1.1369208097457886
1,0.3022913634777069,1.0798470973968506
1,0.32221749424934387,3.3412930965423584
1,0.6096312403678894,1.4638299942016602
1,0.16629891097545624,3.282257080078125
1,0.16655084490776062,1.785732626914978
1,0.18649712204933167,2.398519277572632
1,0.19326543807983398,1.0256707668304443
1,0.24779748916625977,1.090306043624878
1,0.17185603082180023,5.908611297607422
1,0.1351204663515091,1.3036531209945679
